Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,CouncilCount,Price_per_sqm
Ascot Vale,17 Ascot St,2,h,705000.0,PI,Nelson,27/06/2016,5.9,3032.0,2.0,1.0,3.0,252.0,108.0,1910.0,Balwyn,-37.7825,144.9206,Western Metropolitan,6567.0,1070,1958.3333333333333
Ascot Vale,73 Kent St,2,h,760000.0,PI,Nelson,27/06/2016,5.9,3032.0,2.0,1.0,1.0,124.0,77.0,1900.0,Balwyn,-37.7807,144.9285,Western Metropolitan,6567.0,1070,3781.094527363184
Ascot Vale,32 Geddes St,4,h,1110000.0,PI,Nelson,27/11/2016,5.9,3032.0,4.0,2.0,1.0,349.0,125.0,1920.0,Balwyn,-37.7775,144.91299999999995,Western Metropolitan,6567.0,1070,2341.772151898734
Ascot Vale,30 Mirams St,4,h,1300000.0,PI,Jellis,27/11/2016,5.9,3032.0,4.0,1.0,4.0,664.0,232.0,1978.0,Balwyn,-37.7765,144.9132,Western Metropolitan,6567.0,1070,1450.892857142857
Ascot Vale,43 Mirams St,3,h,1060000.0,PI,Nelson,27/11/2016,5.9,3032.0,3.0,1.0,1.0,555.0,155.0,1920.0,Balwyn,-37.7767,144.9125,Western Metropolitan,6567.0,1070,1492.9577464788733
Ascot Vale,45 Mirams St,3,h,1410000.0,PI,Nelson,27/11/2016,5.9,3032.0,3.0,2.0,2.0,459.0,286.0,1900.0,Balwyn,-37.7767,144.9124,Western Metropolitan,6567.0,1070,1892.6174496644296
Ascot Vale,1 Bloomfield Rd,3,h,1305000.0,S,Barry,28/05/2016,5.9,3032.0,2.0,1.0,1.0,278.0,166.0,1900.0,Balwyn,-37.7768,144.9223,Western Metropolitan,6567.0,1070,2939.189189189189
Ascot Vale,26 Milton St,3,h,932500.0,S,Nelson,28/05/2016,5.9,3032.0,3.0,2.0,1.0,254.0,120.0,2000.0,Balwyn,-37.7738,144.9215,Western Metropolitan,6567.0,1070,2493.3155080213905
Ascot Vale,10 Ayr St,3,h,965000.0,S,Alexkarbon,28/08/2016,5.9,3032.0,3.0,1.0,0.0,216.0,92.0,1910.0,Balwyn,-37.7792,144.9297,Western Metropolitan,6567.0,1070,3133.116883116883
Ascot Vale,58 Bloomfield Rd,3,h,1215000.0,S,Stockdale,28/08/2016,5.9,3032.0,3.0,1.0,1.0,452.0,175.0,1960.0,Balwyn,-37.7762,144.9174,Western Metropolitan,6567.0,1070,1937.799043062201
Ascot Vale,5 Doncaster St,4,h,1705000.0,S,Jellis,30/07/2016,5.9,3032.0,4.0,2.0,4.0,598.0,273.0,2012.0,Balwyn,-37.7774,144.9104,Western Metropolitan,6567.0,1070,1957.52009184845
Ascot Vale,6 McCully St,3,h,970000.0,S,Nelson,30/07/2016,5.9,3032.0,2.0,1.0,1.0,194.0,102.0,1900.0,Balwyn,-37.7756,144.921,Western Metropolitan,6567.0,1070,3277.027027027027
Ascot Vale,75 Munro St,2,h,925000.0,S,Barry,30/07/2016,5.9,3032.0,2.0,1.0,1.0,407.0,168.0,1900.0,Balwyn,-37.7756,144.9105,Western Metropolitan,6567.0,1070,1608.695652173913
Ascot Vale,8 Anderson St,5,h,2100000.0,S,Nelson,6/05/2017,5.9,3032.0,5.0,3.0,3.0,468.0,274.0,1925.0,Balwyn,-37.7822,144.9065,Western Metropolitan,6567.0,1070,2830.188679245283
Ascot Vale,6 Munro St,3,h,1435000.0,S,Nelson,8/04/2017,5.9,3032.0,3.0,1.0,1.0,450.0,155.0,1920.0,Balwyn,-37.7756,144.9148,Western Metropolitan,6567.0,1070,2371.900826446281
Ascot Vale,72 Bloomfield Rd,2,h,1020000.0,PI,Nelson,13/05/2017,5.9,3032.0,2.0,1.0,1.0,226.0,98.0,1920.0,Balwyn,-37.7761,144.9165,Western Metropolitan,6567.0,1070,3148.1481481481483
Ascot Vale,3 Dalgety Dr,3,h,1041000.0,S,Nelson,13/05/2017,5.9,3032.0,3.0,2.0,2.0,209.0,126.0,2009.0,Balwyn,-37.7774,144.904,Western Metropolitan,6567.0,1070,3107.4626865671644
Ascot Vale,7 Elliott St,3,h,1490000.0,S,Nelson,20/05/2017,5.9,3032.0,3.0,2.0,1.0,542.0,147.0,1950.0,Balwyn,-37.781,144.9095,Western Metropolitan,6567.0,1070,2162.55442670537
Ascot Vale,17 Monash St,3,h,1230000.0,PI,Nelson,20/05/2017,5.9,3032.0,3.0,1.0,2.0,538.0,147.0,1950.0,Balwyn,-37.7808,144.9083,Western Metropolitan,6567.0,1070,1795.6204379562043
Ascot Vale,136 The Parade,2,h,1050000.0,S,Brad,20/05/2017,5.9,3032.0,2.0,1.0,0.0,341.0,125.0,1920.0,Balwyn,-37.7721,144.9113,Western Metropolitan,6567.0,1070,2253.218884120172
Ascot Vale,3 Federation St,2,h,1005000.0,S,Brad,29/04/2017,5.9,3032.0,2.0,1.0,1.0,202.0,126.0,1900.0,Balwyn,-37.7737,144.9166,Western Metropolitan,6567.0,1070,3064.0243902439024
Ascot Vale,40 Kent St,4,h,1316500.0,S,Alexkarbon,29/04/2017,5.9,3032.0,4.0,3.0,2.0,230.0,92.0,2011.0,Balwyn,-37.7804,144.9284,Western Metropolitan,6567.0,1070,4088.509316770186
Ascot Vale,27 Hurtle St,3,h,1500000.0,PI,Biggin,3/06/2017,4.3,3032.0,3.0,3.0,1.0,382.0,218.0,2008.0,Balwyn,-37.77206,144.90397,Western Metropolitan,6567.0,1070,2500.0
Ascot Vale,33 Fenton St,4,h,1750000.0,SP,Rendina,17/06/2017,4.3,3032.0,4.0,2.0,1.0,360.0,249.0,1910.0,Balwyn,-37.77459,144.92993,Western Metropolitan,6567.0,1070,2873.5632183908046
Ascot Vale,11 Milton St,4,h,1400000.0,SP,Nelson,17/06/2017,4.3,3032.0,4.0,1.0,3.0,165.0,102.0,1910.0,Balwyn,-37.77352,144.92188000000004,Western Metropolitan,6567.0,1070,5243.445692883895
Ascot Vale,54 The Parade,3,h,1230000.0,S,Woodards,17/06/2017,4.3,3032.0,3.0,1.0,1.0,504.0,110.0,1920.0,Balwyn,-37.77279,144.91732,Western Metropolitan,6567.0,1070,2003.257328990228
Ascot Vale,75B Bloomfield Rd,3,h,1010000.0,S,Brad,24/06/2017,4.3,3032.0,3.0,2.0,1.0,150.0,125.0,1990.0,Balwyn,-37.77639,144.91666,Western Metropolitan,6567.0,1070,3672.7272727272725
Ascot Vale,18 McCully St,3,h,990000.0,S,Brad,24/06/2017,4.3,3032.0,3.0,1.0,0.0,196.0,102.0,1900.0,Balwyn,-37.77552,144.92022,Western Metropolitan,6567.0,1070,3322.1476510067114
Ascot Vale,68 South St,3,h,1375000.0,S,Brad,24/06/2017,4.3,3032.0,3.0,1.0,2.0,483.0,131.0,1900.0,Balwyn,-37.7777,144.92512,Western Metropolitan,6567.0,1070,2239.413680781759
Ascot Vale,97 The Crescent,3,h,1100000.0,PI,hockingstuart,24/06/2017,4.3,3032.0,3.0,2.0,2.0,239.0,110.0,1920.0,Balwyn,-37.77263,144.92045,Western Metropolitan,6567.0,1070,3151.8624641833812
Ascot Vale,39 Middle St,3,h,1530000.0,S,Nelson,27/05/2017,4.3,3032.0,3.0,2.0,1.0,257.0,162.0,1915.0,Balwyn,-37.77727,144.92655,Western Metropolitan,6567.0,1070,3651.5513126491646
Ascot Vale,30 Milton St,3,h,865000.0,PI,Nelson,27/05/2017,4.3,3032.0,3.0,1.0,0.0,217.0,92.0,1910.0,Balwyn,-37.77391,144.92151,Western Metropolitan,6567.0,1070,2799.3527508090615
Ascot Vale,13 Victory Pde,3,h,1370000.0,S,Nelson,27/05/2017,4.3,3032.0,3.0,2.0,2.0,566.0,195.0,1920.0,Balwyn,-37.7801,144.90976,Western Metropolitan,6567.0,1070,1800.2628120893562
Ascot Vale,91A Walter St,3,h,1082000.0,S,Nelson,27/05/2017,4.3,3032.0,3.0,2.0,2.0,254.0,120.0,2000.0,Balwyn,-37.77549000000001,144.90865,Western Metropolitan,6567.0,1070,2893.048128342246
Ascot Vale,21 Walter St,2,h,1130000.0,S,Brad,8/07/2017,4.3,3032.0,2.0,1.0,1.0,222.0,92.0,1920.0,Balwyn,-37.77182,144.90524,Western Metropolitan,6567.0,1070,3598.7261146496817
Ascot Vale,29 Myrnong Cr,3,h,1250000.0,VB,Jellis,12/08/2017,4.3,3032.0,3.0,1.0,1.0,327.0,117.0,1900.0,Balwyn,-37.77659,144.9338,Western Metropolitan,6567.0,1070,2815.3153153153153
Ascot Vale,20 Kent St,2,h,920000.0,VB,Nelson,15/07/2017,4.3,3032.0,2.0,2.0,0.0,234.0,92.0,1910.0,Balwyn,-37.78052,144.93001999999996,Western Metropolitan,6567.0,1070,2822.0858895705524
Ascot Vale,37 Roxburgh St,3,h,1306000.0,S,Jellis,15/07/2017,4.3,3032.0,3.0,1.0,0.0,199.0,126.0,1900.0,Balwyn,-37.77561,144.91695,Western Metropolitan,6567.0,1070,4018.4615384615386
Ascot Vale,67 The Parade,2,h,1035000.0,S,Alexkarbon,22/07/2017,4.3,3032.0,2.0,1.0,1.0,319.0,117.0,1900.0,Balwyn,-37.77266,144.9131,Western Metropolitan,6567.0,1070,2373.853211009174
Ascot Vale,85 The Parade,3,h,1310000.0,S,Brad,22/07/2017,4.3,3032.0,3.0,1.0,2.0,523.0,147.0,1950.0,Balwyn,-37.77255,144.91213,Western Metropolitan,6567.0,1070,1955.2238805970148
Ascot Vale,132 The Parade,3,h,985000.0,S,Brad,3/09/2017,4.3,3032.0,3.0,1.0,2.0,245.0,91.0,1945.0,Balwyn,-37.77215,144.91144,Western Metropolitan,6567.0,1070,2931.5476190476193
Ascot Vale,18 Ascot St,3,h,870000.0,PI,Nelson,9/09/2017,4.3,3032.0,3.0,2.0,3.0,388.0,92.0,1950.0,Balwyn,-37.7822,144.92042,Western Metropolitan,6567.0,1070,1812.5
Ascot Vale,6 MacArthur Av,4,h,1151000.0,S,Bullen,26/08/2017,4.3,3032.0,4.0,2.0,2.0,290.0,178.0,2012.0,Balwyn,-37.77708,144.90913999999995,Western Metropolitan,6567.0,1070,2459.4017094017095
Avondale Heights,8 Norma Ct,3,h,850000.0,S,Moonee,3/09/2016,10.5,3034.0,3.0,1.0,1.0,593.0,118.0,1970.0,Balwyn,-37.7677,144.8674,Western Metropolitan,4502.0,1070,1195.4992967651197
Avondale Heights,9 Rogerson St,3,h,750000.0,SP,Moonee,3/09/2016,10.5,3034.0,3.0,1.0,1.0,0.0,103.0,1980.0,Balwyn,-37.7634,144.8611,Western Metropolitan,4502.0,1070,7281.553398058252
Avondale Heights,105 Canning St,3,h,848000.0,S,Nelson,4/03/2017,10.5,3034.0,3.0,1.0,2.0,542.0,143.0,1970.0,Balwyn,-37.7706,144.8629,Western Metropolitan,4502.0,1070,1237.956204379562
Avondale Heights,36 Wood St,4,h,806000.0,S,Moonee,4/03/2017,10.5,3034.0,4.0,2.0,1.0,350.0,235.0,2008.0,Balwyn,-37.7676,144.859,Western Metropolitan,4502.0,1070,1377.7777777777778
Avondale Heights,2 Arbor Tce,4,h,1155000.0,S,Nelson,4/06/2016,10.5,3034.0,3.0,2.0,2.0,569.0,225.0,2008.0,Balwyn,-37.7654,144.8655,Western Metropolitan,4502.0,1070,1454.6599496221663
Avondale Heights,3 Karen Ct,3,h,670000.0,VB,Nelson,4/06/2016,10.5,3034.0,3.0,2.0,2.0,671.0,190.0,2014.0,Balwyn,-37.7593,144.871,Western Metropolitan,4502.0,1070,778.1649245063879
Avondale Heights,6 Lovett Dr,4,h,1200000.0,S,Nelson,4/06/2016,10.5,3034.0,4.0,5.0,4.0,673.0,190.0,2014.0,Balwyn,-37.7545,144.8736,Western Metropolitan,4502.0,1070,1390.4982618771726
Avondale Heights,12 Skewes St,3,h,636000.0,S,Nelson,4/06/2016,10.5,3034.0,2.0,1.0,2.0,571.0,120.0,1970.0,Balwyn,-37.7605,144.8581,Western Metropolitan,4502.0,1070,920.4052098408105
Avondale Heights,68 Thompson St,3,h,680000.0,S,Nelson,6/08/2016,10.5,3034.0,3.0,1.0,2.0,570.0,120.0,1970.0,Balwyn,-37.7591,144.8542,Western Metropolitan,4502.0,1070,985.5072463768116
Avondale Heights,14 Lovett Dr,4,h,1160000.0,S,Moonee,7/05/2016,10.5,3034.0,4.0,3.0,2.0,789.0,149.0,1960.0,Balwyn,-37.7537,144.8729,Western Metropolitan,4502.0,1070,1236.673773987207
Avondale Heights,31 Duke St,3,h,750000.0,S,Barry,8/10/2016,10.5,3034.0,3.0,1.0,1.0,529.0,143.0,1970.0,Balwyn,-37.7721,144.8576,Western Metropolitan,4502.0,1070,1116.0714285714287
Avondale Heights,97 Military Rd,3,h,627500.0,SP,Moonee,8/10/2016,10.5,3034.0,3.0,1.0,1.0,550.0,143.0,1970.0,Balwyn,-37.7632,144.8622,Western Metropolitan,4502.0,1070,905.4834054834055
Avondale Heights,3 Clive Ct,4,h,950000.0,S,Moonee,10/12/2016,10.5,3034.0,4.0,3.0,3.0,761.0,281.0,1970.0,Balwyn,-37.7524,144.8714,Western Metropolitan,4502.0,1070,911.7082533589252
Avondale Heights,7 Monmouth St,3,h,650000.0,SP,Moonee,15/10/2016,10.5,3034.0,3.0,1.0,3.0,574.0,120.0,1960.0,Balwyn,-37.7627,144.857,Western Metropolitan,4502.0,1070,936.599423631124
Avondale Heights,15 River Dr,3,h,725000.0,SP,Moonee,15/10/2016,10.5,3034.0,3.0,1.0,4.0,606.0,103.0,1960.0,Balwyn,-37.752,144.85399999999996,Western Metropolitan,4502.0,1070,1022.5669957686883
Avondale Heights,40a Herbert St,3,h,560500.0,S,Nelson,16/04/2016,10.5,3034.0,3.0,1.0,1.0,177.0,101.0,1995.0,Balwyn,-37.7664,144.8583,Western Metropolitan,4502.0,1070,2016.1870503597122
Avondale Heights,185 Military Rd,3,h,615000.0,SP,Moonee,16/07/2016,10.5,3034.0,3.0,1.0,2.0,649.0,190.0,2014.0,Balwyn,-37.758,144.86,Western Metropolitan,4502.0,1070,733.015494636472
Avondale Heights,33 Wood St,3,h,845000.0,S,Nelson,16/07/2016,10.5,3034.0,3.0,1.0,3.0,704.0,190.0,2014.0,Balwyn,-37.7681,144.8592,Western Metropolitan,4502.0,1070,945.1901565995526
Avondale Heights,14 Herbert St,3,h,585000.0,SA,Barry,17/09/2016,10.5,3034.0,3.0,1.0,2.0,322.0,235.0,2004.0,Balwyn,-37.7686,144.8576,Western Metropolitan,4502.0,1070,1050.2692998204668
Avondale Heights,9 Willow Dr,3,h,850000.0,S,Moonee,18/03/2017,10.5,3034.0,3.0,1.0,2.0,766.0,149.0,1970.0,Balwyn,-37.7522,144.8518,Western Metropolitan,4502.0,1070,928.9617486338798
Avondale Heights,8 Westminster Dr,5,h,850000.0,SP,Moonee,18/06/2016,10.5,3034.0,5.0,2.0,4.0,574.0,166.0,1960.0,Balwyn,-37.7639,144.8615,Western Metropolitan,4502.0,1070,1148.6486486486488
Avondale Heights,8 Herbert St,3,h,705000.0,S,Nelson,22/05/2016,10.5,3034.0,3.0,1.0,1.0,581.0,106.0,1960.0,Balwyn,-37.7691,144.8575,Western Metropolitan,4502.0,1070,1026.2008733624455
Avondale Heights,20 Westminster Dr,3,h,892500.0,S,Nelson,22/05/2016,10.5,3034.0,3.0,1.0,1.0,586.0,118.0,1965.0,Balwyn,-37.7642,144.8603,Western Metropolitan,4502.0,1070,1267.7556818181818
Avondale Heights,8 Moffat St,3,h,695000.0,S,HAR,23/04/2016,10.5,3034.0,3.0,1.0,2.0,588.0,150.0,1961.0,Balwyn,-37.771,144.8586,Western Metropolitan,4502.0,1070,941.7344173441735
Avondale Heights,1/24 Bordeaux St,2,h,522500.0,S,Nelson,24/09/2016,10.5,3034.0,2.0,1.0,1.0,220.0,101.0,1995.0,Balwyn,-37.756,144.8641,Western Metropolitan,4502.0,1070,1627.7258566978194
Avondale Heights,72 Military Rd,4,h,680000.0,PI,Nelson,24/09/2016,10.5,3034.0,4.0,2.0,2.0,554.0,140.0,1960.0,Balwyn,-37.7649,144.8633,Western Metropolitan,4502.0,1070,979.8270893371758
Avondale Heights,19 Clarendon St,3,h,730000.0,S,Jas,25/02/2017,10.5,3034.0,3.0,2.0,2.0,705.0,190.0,2014.0,Balwyn,-37.766,144.8596,Western Metropolitan,4502.0,1070,815.6424581005587
Avondale Heights,2 Drake Ct,3,h,875000.0,S,Edward,25/02/2017,10.5,3034.0,3.0,1.0,3.0,812.0,117.0,1960.0,Balwyn,-37.765,144.8578,Western Metropolitan,4502.0,1070,941.8729817007535
Avondale Heights,11 South Tce,3,h,850000.0,SP,Moonee,25/02/2017,10.5,3034.0,3.0,2.0,8.0,585.0,99.0,1960.0,Balwyn,-37.751,144.8571,Western Metropolitan,4502.0,1070,1242.6900584795321
Avondale Heights,61 Doyle St,3,h,635000.0,SP,Moonee,26/07/2016,10.5,3034.0,3.0,1.0,1.0,597.0,118.0,1960.0,Balwyn,-37.7568,144.8572,Western Metropolitan,4502.0,1070,888.1118881118881
Avondale Heights,109 North Rd,4,h,762000.0,S,Nelson,26/07/2016,10.5,3034.0,4.0,2.0,2.0,589.0,150.0,1961.0,Balwyn,-37.7573,144.8534,Western Metropolitan,4502.0,1070,1031.1231393775372
Avondale Heights,10 Intervale Dr,4,h,790000.0,S,Barry,27/11/2016,10.5,3034.0,4.0,2.0,2.0,570.0,225.0,1970.0,Balwyn,-37.7513,144.859,Western Metropolitan,4502.0,1070,993.7106918238994
Avondale Heights,328 Milleara Rd,4,h,605000.0,S,Barry,27/11/2016,10.5,3034.0,4.0,1.0,0.0,569.0,225.0,1970.0,Balwyn,-37.7563,144.8601,Western Metropolitan,4502.0,1070,761.9647355163728
Avondale Heights,10 Skewes St,3,h,805000.0,S,Nelson,27/11/2016,10.5,3034.0,3.0,2.0,2.0,593.0,103.0,1970.0,Balwyn,-37.7607,144.8581,Western Metropolitan,4502.0,1070,1156.6091954022988
Avondale Heights,62 Skewes St,4,h,890000.0,S,Moonee,27/11/2016,10.5,3034.0,4.0,2.0,4.0,585.0,99.0,1960.0,Balwyn,-37.757,144.8566,Western Metropolitan,4502.0,1070,1301.169590643275
Avondale Heights,49 Rogerson St,3,h,795000.0,S,Barry,28/05/2016,10.5,3034.0,3.0,1.0,1.0,549.0,143.0,1970.0,Balwyn,-37.7644,144.8575,Western Metropolitan,4502.0,1070,1148.8439306358382
Avondale Heights,43 Skewes St,3,h,634000.0,S,Nelson,28/05/2016,10.5,3034.0,4.0,2.0,1.0,582.0,153.0,1950.0,Balwyn,-37.7584,144.8568,Western Metropolitan,4502.0,1070,862.5850340136054
Avondale Heights,63 Doyle St,3,h,642000.0,SP,Moonee,28/08/2016,10.5,3034.0,3.0,1.0,1.0,590.0,150.0,1960.0,Balwyn,-37.7567,144.8572,Western Metropolitan,4502.0,1070,867.5675675675676
Avondale Heights,235 Military Rd,3,h,863000.0,S,Barry,28/08/2016,10.5,3034.0,3.0,2.0,3.0,638.0,190.0,2014.0,Balwyn,-37.7546,144.8585,Western Metropolitan,4502.0,1070,1042.270531400966
Avondale Heights,57 North Rd,3,h,740000.0,SP,Moonee,28/08/2016,10.5,3034.0,3.0,1.0,2.0,607.0,118.0,1960.0,Balwyn,-37.7546,144.857,Western Metropolitan,4502.0,1070,1020.6896551724138
Avondale Heights,39 Ridge Dr,3,h,881000.0,S,Nelson,8/04/2017,10.5,3034.0,3.0,1.0,2.0,615.0,118.0,1960.0,Balwyn,-37.7532,144.8548,Western Metropolitan,4502.0,1070,1201.9099590723056
Avondale Heights,47 Wood St,4,h,850000.0,SP,Moonee,8/04/2017,10.5,3034.0,4.0,1.0,2.0,697.0,190.0,2014.0,Balwyn,-37.7678,144.8568,Western Metropolitan,4502.0,1070,958.2863585118376
Avondale Heights,4 Camille Ct,5,h,1250000.0,SP,Moonee,22/04/2017,10.5,3034.0,5.0,2.0,2.0,889.0,117.0,1960.0,Balwyn,-37.7565,144.8652,Western Metropolitan,4502.0,1070,1242.544731610338
Avondale Heights,53 Doyle St,3,h,760000.0,SP,Moonee,22/04/2017,10.5,3034.0,3.0,1.0,1.0,585.0,99.0,1960.0,Balwyn,-37.7574,144.8574,Western Metropolitan,4502.0,1070,1111.111111111111
Avondale Heights,30 Lorgrove Ct,4,h,1600000.0,VB,Nelson,29/04/2017,10.5,3034.0,4.0,3.0,3.0,857.0,117.0,1960.0,Balwyn,-37.7619,144.866,Western Metropolitan,4502.0,1070,1642.7104722792608
Avondale Heights,41 Herbert St,3,h,825000.0,SP,McDonald,1/07/2017,9.5,3034.0,3.0,1.0,4.0,603.0,103.0,1960.0,Balwyn,-37.76616,144.8575,Western Metropolitan,4502.0,1070,1168.5552407932012
Avondale Heights,12 Brentwood Dr,3,h,1000000.0,SP,Barry,3/06/2017,9.5,3034.0,3.0,1.0,1.0,723.0,281.0,1970.0,Balwyn,-37.77222,144.85412,Western Metropolitan,4502.0,1070,996.01593625498
Avondale Heights,13 Wood St,5,h,945000.0,S,Moonee,3/06/2017,9.5,3034.0,5.0,2.0,1.0,570.0,225.0,1950.0,Balwyn,-37.76848,144.86293999999995,Western Metropolitan,4502.0,1070,1188.6792452830189
Avondale Heights,44 Alexander St,2,h,1085000.0,S,Moonee,17/06/2017,9.5,3034.0,2.0,1.0,3.0,780.0,149.0,1970.0,Balwyn,-37.76654,144.86469,Western Metropolitan,4502.0,1070,1167.9224973089342
Avondale Heights,24 Doyle St,3,h,750000.0,SP,Moonee,17/06/2017,9.5,3034.0,3.0,1.0,1.0,585.0,30.0,1965.0,Balwyn,-37.75986,144.85886000000005,Western Metropolitan,4502.0,1070,1219.5121951219512
Avondale Heights,7A Downland Sq,4,h,773000.0,S,Moonee,24/06/2017,9.5,3034.0,4.0,2.0,2.0,344.0,235.0,2004.0,Balwyn,-37.75861,144.86687,Western Metropolitan,4502.0,1070,1335.0604490500864
Avondale Heights,24 Thompson St,4,h,835000.0,SP,Nelson,27/05/2017,9.5,3034.0,4.0,2.0,2.0,573.0,120.0,1960.0,Balwyn,-37.76272,144.85568999999995,Western Metropolitan,4502.0,1070,1204.906204906205
Avondale Heights,29 Brentwood Dr,3,h,820000.0,S,Moonee,8/07/2017,9.5,3034.0,3.0,1.0,2.0,680.0,190.0,2014.0,Balwyn,-37.77178,144.85397,Western Metropolitan,4502.0,1070,942.528735632184
Avondale Heights,107 North Rd,3,h,680000.0,VB,FN,8/07/2017,9.5,3034.0,3.0,1.0,1.0,596.0,118.0,1960.0,Balwyn,-37.75718,144.85357,Western Metropolitan,4502.0,1070,952.3809523809524
Avondale Heights,6 Ridley Av,3,h,720000.0,PI,Harcourts,8/07/2017,9.5,3034.0,3.0,1.0,1.0,582.0,110.0,1965.0,Balwyn,-37.76063,144.8603,Western Metropolitan,4502.0,1070,1040.4624277456646
Avondale Heights,132 Templewood Cr,3,h,1107500.0,S,Nelson,8/07/2017,9.5,3034.0,3.0,3.0,1.0,668.0,190.0,2014.0,Balwyn,-37.75962,144.86675,Western Metropolitan,4502.0,1070,1290.7925407925409
Avondale Heights,9 Thompson St,4,h,934000.0,S,Moonee,15/07/2017,9.5,3034.0,4.0,2.0,1.0,581.0,163.0,1975.0,Balwyn,-37.76421,144.85594,Western Metropolitan,4502.0,1070,1255.3763440860216
Avondale Heights,26 Clarendon St,4,h,665000.0,PI,Nelson,22/07/2017,9.5,3034.0,4.0,1.0,1.0,538.0,143.0,1970.0,Balwyn,-37.76518,144.85621,Western Metropolitan,4502.0,1070,976.5051395007342
Avondale Heights,49 Ridge Dr,3,h,750000.0,PI,Barry,22/07/2017,9.5,3034.0,3.0,1.0,2.0,561.0,103.0,1990.0,Balwyn,-37.7528,144.85585,Western Metropolitan,4502.0,1070,1129.5180722891566
Avondale Heights,55 Ridge Dr,5,h,800000.0,VB,Barry,22/07/2017,9.5,3034.0,5.0,2.0,3.0,577.0,166.0,1985.0,Balwyn,-37.75261,144.85631,Western Metropolitan,4502.0,1070,1076.7160161507402
Essendon,6 Buckley St,3,h,1425000.0,S,Jellis,3/09/2016,8.0,3040.0,3.0,2.0,2.0,684.0,147.0,1950.0,Balwyn,-37.7585,144.9317,Western Metropolitan,9264.0,1070,1714.8014440433212
Essendon,33 Bradshaw St,3,h,980000.0,VB,Barry,3/12/2016,8.0,3040.0,3.0,1.0,1.0,445.0,182.0,1960.0,Balwyn,-37.7505,144.8934,Western Metropolitan,9264.0,1070,1562.9984051036683
Essendon,16 Kendall St,3,h,1295000.0,PI,Nelson,3/12/2016,8.0,3040.0,3.0,1.0,3.0,688.0,105.0,1930.0,Balwyn,-37.7578,144.9317,Western Metropolitan,9264.0,1070,1633.0390920554855
Essendon,30 Robb St,4,h,1900000.0,S,Nelson,3/12/2016,8.0,3040.0,4.0,1.0,2.0,733.0,273.0,1920.0,Balwyn,-37.7587,144.91,Western Metropolitan,9264.0,1070,1888.6679920477138
Essendon,2/96 Cooper St,3,h,911000.0,S,Rendina,4/02/2016,8.0,3040.0,3.0,2.0,2.0,225.0,98.0,2008.0,Balwyn,-37.7454,144.8987,Western Metropolitan,9264.0,1070,2820.4334365325076
Essendon,15 Albion St,4,h,900000.0,SP,Nelson,4/03/2017,8.0,3040.0,4.0,2.0,1.0,288.0,210.0,1980.0,Balwyn,-37.7562,144.9286,Western Metropolitan,9264.0,1070,1807.2289156626507
Essendon,26 Brewster St,4,h,1965000.0,S,McDonald,4/03/2017,8.0,3040.0,4.0,2.0,4.0,704.0,196.0,1920.0,Balwyn,-37.7509,144.9219,Western Metropolitan,9264.0,1070,2183.3333333333335
Essendon,76 Ogilvie St,3,h,960000.0,S,Brad,4/03/2017,8.0,3040.0,3.0,1.0,2.0,549.0,106.0,1950.0,Balwyn,-37.7479,144.8931,Western Metropolitan,9264.0,1070,1465.648854961832
Essendon,32 Vanberg Rd,4,h,1670000.0,S,Nelson,4/03/2017,8.0,3040.0,4.0,2.0,1.0,291.0,183.0,1920.0,Balwyn,-37.7544,144.9325,Western Metropolitan,9264.0,1070,3523.2067510548522
Essendon,55 Richardson St,4,h,1800000.0,S,Nelson,4/06/2016,8.0,3040.0,3.0,2.0,2.0,648.0,215.0,1910.0,Balwyn,-37.7493,144.9112,Western Metropolitan,9264.0,1070,2085.7473928157588
Essendon,17 Cooper St,3,h,1365000.0,S,Nelson,7/05/2016,8.0,3040.0,3.0,1.0,1.0,754.0,273.0,1920.0,Balwyn,-37.7528,144.8967,Western Metropolitan,9264.0,1070,1329.113924050633
Essendon,45 Ogilvie St,2,h,1130000.0,SP,Barry,7/05/2016,8.0,3040.0,2.0,1.0,1.0,646.0,100.0,1950.0,Balwyn,-37.7502,144.8923,Western Metropolitan,9264.0,1070,1514.745308310992
Essendon,65 Napier St,3,h,1467000.0,S,Greg,7/11/2016,8.0,3040.0,3.0,2.0,2.0,188.0,171.0,1900.0,Balwyn,-37.7532,144.9178,Western Metropolitan,9264.0,1070,4086.350974930362
Essendon,143 Ogilvie St,2,h,1315000.0,S,Barry,7/11/2016,8.0,3040.0,2.0,1.0,0.0,634.0,227.0,1900.0,Balwyn,-37.7406,144.894,Western Metropolitan,9264.0,1070,1527.293844367015
Essendon,141 Rose St,3,h,2390000.0,S,Barry,7/11/2016,8.0,3040.0,3.0,1.0,1.0,669.0,183.0,1950.0,Balwyn,-37.7534,144.9154,Western Metropolitan,9264.0,1070,2805.1643192488264
Essendon,4 Agatha St,3,h,1240000.0,S,Nelson,8/10/2016,8.0,3040.0,3.0,2.0,2.0,307.0,145.0,1900.0,Balwyn,-37.7543,144.9249,Western Metropolitan,9264.0,1070,2743.362831858407
